0,4,-85,-67,0,1,100,0,656,352,80,64,0,-22,-54,0,1,80,0,1120,0,48,48,0,-26,-59,0,0,100,0,128,64,64,64,0,-9,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-75,-46,0,1,60,0,897,208,64,16,0,-26,-59,0,0,100,0,64,64,64,64,0,-9,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-63,-54,0,1,100,0,1232,64,48,32,0,-63,-54,0,0,40,0,1232,64,48,32,0,-26,-59,0,0,100,0,64,64,64,64,0,-9,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-71,-54,0,1,30,0,1168,48,64,32,0,-71,-54,0,0,30,0,1168,48,64,32,0,-26,-59,0,0,100,0,64,64,64,64,0,-9,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-85,-71,2,1,100,0,656,352,80,64,0,-22,-54,0,1,80,0,1120,48,48,48,0,-26,-59,0,0,100,0,768,208,64,64,0,-9,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-71,-54,0,0,20,0,1168,80,64,32,0,-24,-59,0,0,100,0,192,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-71,-54,0,0,10,0,1168,80,64,32,0,-24,-59,0,0,100,0,256,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-20,-30,0,0,100,0,1184,0,16,16,0,-24,-59,0,0,100,0,320,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-27,-22,0,0,100,0,1184,0,16,16,0,-24,-59,0,0,100,0,320,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-30,-11,0,0,70,0,1168,0,16,16,0,-24,-59,0,0,100,0,384,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-37,-18,1,0,40,0,1184,0,16,16,0,-24,-59,0,0,100,0,448,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-41,-19,1,0,20,0,1184,0,16,16,0,-24,-59,0,0,100,0,384,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-24,-59,0,0,100,0,512,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-24,-59,0,0,100,0,576,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-24,-59,0,0,100,0,640,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-17,-43,0,1,40,0,944,544,48,32,0,-24,-59,0,0,100,0,704,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-17,-22,0,1,30,0,608,320,64,32,0,-18,-45,0,1,70,0,928,0,32,32,0,18,-36,0,1,40,0,912,48,16,16,0,-24,-59,0,0,100,0,768,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-17,-22,0,1,60,0,672,320,64,32,0,18,-36,0,1,90,0,912,48,16,16,0,-17,-44,0,1,90,0,896,640,32,32,0,-24,-59,0,0,100,0,832,64,64,64,0,-7,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-43,-11,0,1,50,0,816,48,48,16,0,-34,-22,0,1,70,0,608,320,64,32,0,-39,-56,0,0,100,0,0,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-8,-13,0,1,20,0,864,48,16,16,0,-43,-11,0,1,20,0,1120,96,48,16,0,-34,-22,0,1,40,0,672,320,64,32,0,-39,-56,0,0,100,0,64,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-39,-56,0,0,100,0,128,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-80,-90,0,1,100,0,1152,384,128,128,0,-39,-56,0,0,100,0,192,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-80,-90,0,1,100,0,1152,512,128,128,0,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-80,-90,0,1,100,0,1152,640,128,112,0,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-80,-90,0,1,100,0,1152,752,128,96,0,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,191,-47,0,0,80,0,1168,240,112,48,0,129,-80,0,0,20,0,1120,112,160,64,0,128,-85,0,0,100,0,960,0,160,80,0,271,-44,0,1,100,0,1136,240,32,16,0,149,-27,0,0,100,0,624,0,128,32,0,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,191,-47,0,0,50,0,1168,288,112,48,0,98,-80,0,0,20,0,1120,112,160,64,0,97,-85,0,0,100,0,960,80,160,80,0,241,-44,2,1,100,0,1136,240,32,16,0,119,-27,0,0,100,0,624,0,128,32,0,-39,-56,0,0,100,0,256,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,183,-47,0,0,20,0,1184,336,96,48,0,50,-80,0,0,20,0,1120,112,160,64,0,49,-85,0,0,100,0,960,0,160,80,0,193,-45,0,1,100,0,1136,240,32,16,0,71,-27,0,0,100,0,624,0,128,32,0,-39,-56,0,0,100,0,320,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,80,-47,0,0,80,0,1168,240,112,48,0,23,-80,0,0,20,0,1120,112,160,64,0,22,-85,0,0,100,0,960,80,160,80,0,166,-44,2,1,100,0,1136,240,32,16,0,44,-27,0,0,100,0,624,0,128,32,0,-39,-56,0,0,100,0,320,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-39,-56,0,0,100,0,64,128,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,80,-47,0,0,60,0,1168,288,112,48,0,-14,-80,0,0,20,0,1120,112,160,64,0,-15,-85,0,0,100,0,960,0,160,80,0,129,-45,0,1,100,0,1136,240,32,16,0,7,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-36,-58,0,0,100,0,384,0,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,72,-47,0,0,40,0,1184,336,96,48,0,-67,-80,0,0,20,0,1120,112,160,64,0,-68,-85,0,0,100,0,960,80,160,80,0,76,-45,0,1,70,0,1136,256,32,16,0,-46,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-36,-58,0,0,100,0,320,0,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,74,-48,0,0,20,0,1184,336,96,48,0,-74,-46,1,0,80,0,1168,240,112,48,0,-77,-72,0,0,20,0,1120,176,160,64,0,-82,-84,0,0,100,0,960,160,160,80,0,-61,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-25,-58,0,0,100,0,384,128,64,64,0,-10,-8,0,0,100,0,1232,0,48,16,0,-74,-46,1,0,60,0,1168,288,112,48,0,-83,-80,0,0,20,0,1120,112,160,64,0,-84,-85,0,0,100,0,960,80,160,80,0,-62,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-16,-58,0,0,100,0,448,128,64,64,0,-8,-8,0,0,100,0,1232,0,48,16,0,-82,-46,1,0,40,0,1184,336,96,48,0,-74,-67,0,0,20,0,1008,752,144,48,0,-86,-69,0,0,100,0,992,640,160,64,0,-63,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-16,-58,0,0,100,0,512,128,64,64,0,-8,-8,0,0,100,0,1232,0,48,16,0,-84,-47,1,0,20,0,1184,336,96,48,0,-74,-67,0,0,20,0,1008,704,144,48,0,-85,-69,0,0,100,0,992,512,160,64,0,-63,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-12,-73,0,0,100,0,576,128,48,80,0,-10,-8,0,0,100,0,1232,0,48,16,0,-74,-67,0,0,20,0,1008,704,144,48,0,-85,-69,0,0,100,0,992,512,160,64,0,-63,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-31,-77,0,0,100,0,624,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-74,-67,0,0,20,0,1008,704,144,48,0,-85,-69,0,0,100,0,992,512,160,64,0,-63,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,-97,-107,0,1,100,0,688,416,64,96,0,-142,-88,0,1,100,0,848,336,112,64,0,-143,-87,0,1,100,0,848,336,112,64,0,-103,-82,0,1,100,0,1120,272,48,48,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-70,-77,0,1,100,0,816,0,112,48,0,-78,-71,0,1,100,0,160,320,160,64,0,-78,-71,0,1,100,0,160,320,160,64,0,-66,-67,0,0,20,0,1008,704,144,48,0,-78,-71,0,0,100,0,0,320,160,64,0,-55,-27,0,0,100,0,624,0,128,32,0
0,12,-91,-106,0,1,100,0,752,400,64,96,0,-142,-88,0,1,100,0,736,336,112,64,0,-144,-87,0,1,100,0,736,336,112,64,0,-104,-81,0,1,100,0,1136,336,48,48,0,-131,-71,0,1,100,0,1072,480,80,32,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-75,-77,0,1,100,0,816,0,112,48,0,-82,-69,0,1,70,0,320,320,160,64,0,-71,-67,0,0,20,0,1008,704,144,48,0,-82,-69,0,0,100,0,992,576,160,64,0,-60,-27,0,0,100,0,624,0,128,32,0
0,12,-88,-110,0,1,100,0,752,496,64,112,0,-145,-87,0,1,100,0,944,400,112,64,0,-145,-87,0,1,50,0,736,336,112,64,0,-112,-87,0,1,100,0,896,64,64,64,0,-180,-73,0,1,70,0,848,128,112,32,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-77,-77,0,1,70,0,816,0,112,48,0,-84,-69,0,1,40,0,320,320,160,64,0,-73,-67,0,0,20,0,1008,704,144,48,0,-84,-69,0,0,100,0,992,576,160,64,0,-62,-27,0,0,100,0,624,0,128,32,0
0,11,-146,-87,0,1,60,0,832,400,112,64,0,-146,-87,0,1,50,0,944,400,112,64,0,-125,-93,0,1,80,0,1056,320,80,80,0,-112,-87,0,1,30,0,896,64,64,64,0,-198,-66,0,1,30,0,576,208,128,16,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-77,-77,0,1,40,0,816,0,112,48,0,-73,-67,0,0,20,0,1008,704,144,48,0,-84,-69,0,0,100,0,992,576,160,64,0,-62,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,
0,9,-147,-87,0,1,20,0,832,400,112,64,0,-125,-93,0,1,30,0,1056,320,80,80,0,-132,-95,0,1,80,0,960,320,96,80,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-77,-77,0,1,20,0,816,0,112,48,0,-73,-67,0,0,20,0,1008,704,144,48,0,-84,-69,0,0,100,0,992,576,160,64,0,-62,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-132,-95,0,1,80,0,1056,400,96,80,0,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-73,-67,0,0,20,0,1008,704,144,48,0,-84,-69,0,0,100,0,992,576,160,64,0,-62,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-73,-67,0,0,20,0,1008,704,144,48,0,-84,-69,0,0,100,0,992,576,160,64,0,-62,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-84,-46,1,0,80,0,1168,240,112,48,0,-72,-67,0,0,20,0,1008,704,144,48,0,-83,-69,0,0,100,0,992,512,160,64,0,-61,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-84,-46,1,0,80,0,1168,240,112,48,0,-72,-67,0,0,20,0,1008,704,144,48,0,-83,-69,0,0,100,0,992,576,160,64,0,-61,-27,0,0,100,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-31,-73,0,0,100,0,688,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-84,-46,1,0,60,0,1168,288,112,48,0,-59,-67,0,0,20,0,1008,704,144,48,0,-70,-69,0,0,100,0,992,512,160,64,0,-47,-27,0,0,60,0,624,0,128,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-31,-73,0,0,100,0,752,128,64,80,0,-19,-8,0,0,100,0,1232,0,48,16,0,-92,-46,1,0,40,0,1184,336,96,48,0,-34,-67,0,0,10,0,1008,704,144,48,0,-45,-69,0,0,60,0,992,576,160,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-34,-22,0,1,30,0,608,320,64,32,0,-21,-45,0,1,50,0,944,608,48,32,0,-38,-59,0,0,100,0,0,0,80,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,-94,-47,1,0,20,0,1184,336,96,48,0,-20,-69,0,0,30,0,992,512,160,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-34,-22,0,1,70,0,672,320,64,32,0,-21,-45,0,1,80,0,944,640,48,32,0,-38,-59,0,0,100,0,0,0,80,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-45,-41,0,1,100,0,848,544,48,32,0,-34,-22,0,1,100,0,480,320,64,32,0,-6,-50,0,1,100,0,624,32,48,32,0,-43,-59,0,0,100,0,0,192,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-45,-41,0,1,90,0,848,576,48,32,0,-34,-22,0,1,100,0,544,320,64,32,0,-6,-50,0,1,100,0,672,32,48,32,0,-43,-59,0,0,100,0,64,192,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-45,-41,0,1,80,0,848,608,48,32,0,-34,-22,0,1,100,0,608,320,64,32,0,-6,-50,0,1,100,0,720,32,48,32,0,-43,-59,0,0,100,0,128,192,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-45,-41,0,1,90,0,848,640,48,32,0,-34,-22,0,1,100,0,672,320,64,32,0,-6,-50,0,1,100,0,768,32,48,32,0,-43,-59,0,0,100,0,192,192,64,64,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-42,0,1,100,0,816,272,48,32,0,-34,-22,0,1,100,0,480,320,64,32,0,-24,-59,0,0,100,0,256,192,48,64,0,-50,-59,0,1,100,0,768,32,48,32,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-42,0,1,90,0,896,576,48,32,0,-34,-22,0,1,100,0,544,320,64,32,0,-24,-59,0,0,100,0,304,192,48,64,0,-50,-59,0,1,100,0,720,32,48,32,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-42,0,1,80,0,896,608,48,32,0,-34,-22,0,1,100,0,608,320,64,32,0,-24,-59,0,0,100,0,352,192,48,64,0,-50,-59,0,1,100,0,672,32,48,32,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-42,0,1,90,0,896,640,48,32,0,-34,-22,0,1,100,0,672,320,64,32,0,-24,-59,0,0,100,0,400,192,48,64,0,-50,-59,0,1,100,0,624,32,48,32,0,-24,-8,0,0,100,0,1232,0,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
