0,4,-50,-62,0,1,25,0,1496,408,88,72,0,-90,-58,0,1,100,0,376,832,120,56,0,-89,-87,0,0,100,0,376,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0
0,3,-91,-58,0,1,100,0,504,832,64,56,0,-89,-87,0,0,100,0,496,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-93,-58,0,1,100,0,576,832,32,56,0,-89,-87,0,0,100,0,616,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-101,-58,0,1,100,0,616,832,40,56,0,-84,-87,0,0,100,0,736,728,112,96,0,-46,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-108,-52,0,1,100,0,664,832,136,56,0,-84,-87,0,0,100,0,856,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-116,-52,0,1,100,0,808,832,144,56,0,-84,-87,0,0,100,0,976,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-116,-52,0,1,100,0,960,832,144,56,0,-84,-87,0,0,100,0,1096,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-116,-52,0,1,100,0,960,832,144,56,0,-84,-87,0,0,100,0,1216,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-100,-52,0,1,100,0,1112,832,112,56,0,-84,-87,0,0,100,0,1216,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-96,-87,0,0,100,0,1848,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-84,-88,0,0,100,0,1336,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,3,-192,-37,0,1,100,0,1240,840,96,32,0,-179,-41,0,0,100,0,1456,776,112,48,0,-114,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-204,-37,0,1,100,0,1344,840,96,32,0,-191,-41,0,0,100,0,1576,776,112,48,0,-126,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-212,-29,0,1,100,0,1448,848,80,16,0,-199,-41,0,0,100,0,1576,776,112,48,0,-134,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-216,-28,0,1,100,0,1536,848,48,16,0,-203,-41,0,0,100,0,1576,776,112,48,0,-138,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-174,-49,0,0,100,0,1696,768,80,56,0,-138,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-120,-80,0,0,100,0,1784,744,56,80,0,-118,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,3,-82,-62,0,1,55,0,1272,408,88,72,0,-66,-91,0,0,100,0,1784,744,56,80,0,-64,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-61,-62,0,1,75,0,1384,408,88,72,0,-43,-76,0,0,100,0,1784,744,56,80,0,-41,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,3,-43,-62,0,1,100,0,1272,408,88,72,0,-84,-88,0,0,100,0,16,728,112,96,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-43,-62,0,1,75,0,1384,408,88,72,0,-84,-88,0,0,100,0,136,728,112,96,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-43,-62,0,1,55,0,1496,408,88,72,0,-84,-88,0,0,100,0,256,728,112,96,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,4,-50,-62,0,1,25,0,1608,408,88,72,0,-90,-58,0,1,100,0,376,832,120,56,0,-89,-87,0,0,100,0,376,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0
0,3,-91,-58,0,1,100,0,504,832,64,56,0,-89,-87,0,0,100,0,496,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-93,-58,0,1,100,0,576,832,32,56,0,-89,-87,0,0,100,0,616,728,112,96,0,-31,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-101,-58,0,1,100,0,616,832,40,56,0,-84,-87,0,0,100,0,736,728,112,96,0,-46,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-108,-52,0,1,100,0,664,832,136,56,0,-84,-87,0,0,100,0,856,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-116,-52,0,1,100,0,808,832,144,56,0,-84,-87,0,0,100,0,976,728,112,96,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,4,-31,-59,0,1,100,0,1000,8,48,40,0,-116,-52,0,1,100,0,960,832,144,56,0,-53,-53,0,0,100,0,8,936,88,56,0,-53,-16,0,0,100,0,1944,8,48,24,0
0,4,-31,-66,0,1,100,0,1048,8,32,56,0,-100,-52,0,1,100,0,1112,832,112,56,0,-48,-70,0,0,100,0,112,920,48,72,0,-53,-16,0,0,100,0,1944,8,48,24,0
0,3,-31,-66,0,1,100,0,1080,8,32,56,0,-48,-70,0,0,100,0,176,920,48,72,0,-53,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,4,-99,-196,0,1,100,0,1496,8,128,128,0,-46,-135,0,0,100,0,240,904,72,88,0,-48,-141,0,1,100,0,1112,8,64,48,0,-21,-16,0,0,100,0,1944,8,48,24,0
0,4,-42,-139,0,0,100,0,328,904,72,88,0,-45,-145,0,1,100,0,1176,8,64,48,0,-91,-199,0,1,100,0,1624,8,128,128,0,-20,-16,0,0,100,0,1944,8,48,24,0
0,4,-82,-188,0,1,100,0,1752,8,112,104,0,-17,-16,0,0,100,0,1944,8,48,24,0,-39,-142,0,0,100,0,416,904,72,88,0,-42,-148,0,1,100,0,1240,8,64,48,0
0,4,-38,-143,0,0,100,0,504,904,72,88,0,-41,-149,0,1,100,0,1304,8,64,48,0,-58,-172,0,1,100,0,1864,8,72,72,0,-15,-16,0,0,100,0,1944,8,48,24,0
0,3,-12,-155,0,0,100,0,592,896,48,96,0,-14,-156,0,1,100,0,1368,8,48,48,0,-9,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-12,-155,0,0,100,0,656,896,48,96,0,-13,-156,0,1,100,0,1368,8,48,48,0,-9,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,4,-91,-81,0,0,100,0,624,88,80,80,0,-43,-104,0,1,100,0,664,832,136,56,0,-7,-118,0,0,100,0,720,936,96,56,0,-9,-16,0,0,100,0,1944,8,48,24,0
0,4,-127,-54,0,0,100,0,704,88,88,80,0,-51,-104,0,1,100,0,808,832,144,56,0,-7,-118,0,0,100,0,832,936,96,56,0,-9,-16,0,0,100,0,1944,8,48,24,0
0,4,-124,-46,0,0,100,0,792,88,104,80,0,-51,-104,0,1,100,0,960,832,144,56,0,-7,-118,0,0,100,0,944,912,48,80,0,-9,-16,0,0,100,0,1944,8,48,24,0
0,4,-124,-44,0,0,100,0,896,88,104,80,0,-43,-104,0,1,100,0,1112,832,112,56,0,-13,-70,0,0,100,0,1008,920,48,72,0,-9,-16,0,0,100,0,1944,8,48,24,0
0,4,-27,-62,0,1,25,0,1496,408,88,72,0,-114,-47,0,0,55,0,1008,88,64,80,0,-13,-70,0,0,100,0,1072,920,48,72,0,-9,-16,0,0,100,0,1944,8,48,24,0
0,3,-27,-62,0,1,55,0,1608,408,88,72,0,-13,-70,0,0,100,0,1136,920,48,72,0,-9,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-27,-62,0,1,75,0,1272,408,88,72,0,-20,-78,0,0,100,0,1200,912,64,80,0,-9,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,3,-40,-62,0,1,100,0,1272,408,88,72,0,-38,-79,0,0,100,0,16,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-40,-62,0,1,75,0,1384,408,88,72,0,-38,-79,0,0,100,0,120,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,4,-40,-62,0,1,55,0,1496,408,88,72,0,-29,-74,0,1,100,0,232,640,48,48,0,-38,-79,0,0,100,0,224,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0
0,4,-40,-62,0,1,25,0,1608,408,88,72,0,-28,-79,0,1,100,0,288,640,48,48,0,-38,-79,0,0,100,0,328,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0
0,3,-14,-81,0,1,100,0,344,640,24,24,0,-38,-79,0,0,100,0,432,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-17,-92,0,0,100,0,376,640,32,32,0,-38,-79,0,0,100,0,536,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-12,-89,0,0,100,0,416,640,24,24,0,-38,-79,0,0,100,0,640,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-38,-79,0,0,100,0,744,544,96,88,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-38,-79,0,0,100,0,848,544,96,88,0,-19,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,3,-56,-77,0,1,100,0,952,640,120,72,0,-6,-55,0,0,100,0,350,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-56,-77,0,1,100,0,1072,640,120,72,0,-6,-55,0,0,100,0,430,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-56,-77,0,1,100,0,1192,640,120,72,0,-6,-55,0,0,100,0,190,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,3,-56,-77,0,1,100,0,1312,640,120,72,0,-6,-55,0,0,100,0,270,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,
0,2,-6,-55,0,0,100,0,30,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-6,-55,0,0,100,0,110,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-6,-55,0,0,100,0,190,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-6,-55,0,0,100,0,270,1034,64,64,0,-14,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
0,2,-63,-55,0,0,100,0,16,16,88,64,0,-23,-16,0,0,100,0,1944,8,48,24,0,,,,,,,,,,,,,,,,,,,,,,
