0,8,-6,-66,0,1,100,0,592,32,40,40,0,-32,-56,0,1,100,0,384,72,64,72,0,-30,-64,0,0,100,0,128,144,64,72,0,-32,-16,0,1,75,0,512,0,64,32,0,-25,-40,1,1,100,0,576,0,32,16,0,-41,-68,1,0,100,0,512,72,64,64,0,-32,-32,0,1,50,0,384,40,64,32,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-6,-66,0,1,100,0,552,32,40,40,0,-32,-56,0,1,100,0,448,72,64,72,0,-30,-64,0,0,100,0,192,144,64,72,0,-32,-16,0,1,50,0,512,0,64,32,0,-25,-39,1,1,100,0,576,0,32,16,0,-41,-67,1,0,100,0,512,72,64,64,0,-32,-32,0,1,75,0,448,40,64,32,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-43,-58,0,1,100,0,512,32,40,40,0,-31,-56,0,1,100,0,256,72,64,72,0,-31,-61,0,0,100,0,0,216,64,72,0,-30,-16,0,1,25,0,512,0,64,32,0,-31,-32,0,1,100,0,256,40,64,32,0,-1,-34,0,1,100,0,576,0,32,16,0,-17,-62,0,0,100,0,512,72,64,64,0,-30,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-43,-58,0,1,100,0,552,32,40,40,0,-31,-56,0,1,100,0,320,72,64,72,0,-31,-61,0,0,100,0,64,216,64,72,0,-30,-16,0,1,45,0,512,0,64,32,0,-31,-32,0,1,75,0,320,40,64,32,0,-1,-33,0,1,100,0,576,0,32,16,0,-17,-61,0,0,100,0,512,72,64,64,0,-30,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-43,-58,0,1,100,0,592,32,40,40,0,-31,-56,0,1,100,0,384,72,64,72,0,-31,-61,0,0,100,0,128,216,64,72,0,-30,-16,0,1,75,0,512,0,64,32,0,-31,-32,0,1,50,0,384,40,64,32,0,-1,-34,0,1,100,0,576,0,32,16,0,-17,-62,0,0,100,0,512,72,64,64,0,-30,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-43,-58,0,1,100,0,632,32,40,40,0,-31,-56,0,1,100,0,448,72,64,72,0,-31,-61,0,0,100,0,192,216,64,72,0,-30,-16,0,1,45,0,512,0,64,32,0,-31,-32,0,1,75,0,448,40,64,32,0,-1,-35,0,1,100,0,576,0,32,16,0,-17,-63,0,0,100,0,512,72,64,64,0,-30,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-35,-63,0,0,100,0,0,288,64,72,0,-17,-32,1,1,100,0,640,16,32,16,0,-35,-58,0,0,100,0,512,136,64,64,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-35,-72,0,0,100,0,0,288,64,72,0,-17,-41,1,1,100,0,640,16,32,16,0,-35,-67,0,0,100,0,512,136,64,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-32,-56,0,0,100,0,64,288,64,72,0,-49,-48,0,0,100,0,576,136,64,64,0,-29,-5,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-32,-45,0,0,100,0,128,288,64,72,0,-49,-48,0,0,100,0,576,136,64,64,0,-29,-5,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-20,-70,0,0,100,0,688,264,80,64,0,0,-58,0,0,100,0,736,328,32,32,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-147,-101,0,1,50,0,592,1272,176,176,0,-69,-30,2,0,20,-270,512,90,64,46,0,-115,-57,0,1,100,0,544,576,112,96,0,-78,-96,0,1,100,0,0,576,144,112,0,-39,-59,0,0,100,0,0,360,64,72,0,-69,-30,2,0,100,-270,512,72,64,64,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-69,-30,2,0,20,-270,512,90,64,46,0,-115,-57,0,1,100,0,656,576,112,96,0,-78,-96,0,1,100,0,144,576,80,112,0,-39,-59,0,0,100,0,64,360,64,72,0,-69,-30,2,0,100,-270,512,72,64,64,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-47,-56,0,1,100,0,224,624,64,64,0,-31,-100,0,0,100,0,128,360,64,72,0,-57,-59,0,0,100,0,640,72,64,64,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-41,-157,0,0,100,0,192,360,64,72,0,-36,-109,0,0,100,0,512,72,64,64,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-39,-176,0,0,100,0,688,264,80,64,0,-44,-168,0,0,100,0,688,328,48,32,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-41,-179,0,0,100,0,688,264,80,64,0,-21,-167,0,0,100,0,736,328,32,32,0,-32,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-147,-101,0,1,100,0,592,1272,176,176,0,-67,-33,0,0,20,-90,640,89,64,47,0,-115,-62,0,1,100,0,432,576,112,96,0,-133,-79,0,1,100,0,432,576,112,96,0,-74,-181,0,1,100,0,0,688,104,192,0,-33,-56,0,0,100,0,256,360,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-147,-101,0,1,50,0,592,1272,176,176,0,-67,-33,0,0,20,-90,640,89,64,47,0,-115,-62,0,1,100,0,544,576,112,96,0,-143,-68,0,1,50,0,432,576,112,96,0,-84,-181,0,1,100,0,104,688,104,192,0,-33,-56,0,0,100,0,320,360,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-147,-101,0,1,25,0,592,1272,176,176,0,-67,-33,0,0,20,-90,640,89,64,47,0,-115,-62,0,1,100,0,656,576,112,96,0,-133,-67,0,1,50,0,544,576,112,96,0,-84,-181,0,1,100,0,208,688,104,192,0,-33,-56,0,0,100,0,384,360,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-115,-62,0,1,30,0,656,576,112,96,0,-33,-56,0,0,100,0,448,360,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-33,-56,0,0,100,0,512,288,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-33,-56,0,0,100,0,576,288,64,72,0,-67,-33,0,0,100,-90,640,72,64,64,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-26,-55,0,0,100,0,448,328,32,32,0,-61,-90,0,0,100,-180,576,72,64,64,0,-28,-64,0,0,100,0,512,360,64,72,0,-26,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-20,-58,0,0,100,0,480,328,32,32,0,-15,-97,1,0,100,-270,704,72,64,64,0,-28,-64,0,0,100,0,0,504,64,72,0,-26,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-26,-56,0,1,50,0,448,72,64,72,0,-14,-40,0,0,100,0,256,328,32,32,0,-7,-59,2,0,100,270,512,72,64,64,0,-28,-62,0,0,100,0,0,72,64,72,0,-26,-72,0,1,50,0,448,0,64,72,0,-26,-16,0,1,50,0,512,0,64,32,0,-26,-8,0,0,100,0,704,16,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-58,0,0,100,0,352,328,32,32,0,-33,-64,0,0,100,0,0,504,64,72,0,-23,-62,0,0,100,0,576,72,64,64,0,-32,-72,0,1,100,0,256,0,64,72,0,-30,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-25,-58,0,0,100,0,320,328,32,32,0,-33,-64,0,0,100,0,512,360,64,72,0,-27,-89,2,0,100,270,512,72,64,64,0,-32,-72,0,1,75,0,320,0,64,72,0,-30,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-29,-55,0,0,100,0,384,328,32,32,0,-70,-91,0,0,100,0,704,136,64,64,0,-33,-64,0,0,100,0,256,432,64,72,0,-68,-107,0,1,100,0,576,200,96,64,0,-32,-72,0,1,50,0,384,0,64,72,0,-34,-7,0,0,100,0,704,0,64,16,0,-32,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-25,-54,0,0,100,0,416,328,32,32,0,-63,-63,0,0,100,0,704,72,64,64,0,-33,-64,0,0,100,0,320,800,64,72,0,-71,-67,0,1,100,0,704,200,64,64,0,-32,-72,0,1,75,0,448,0,64,72,0,-46,-7,0,0,100,0,704,0,64,16,0,-34,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-23,-64,0,0,100,0,64,504,64,72,0,-45,-67,0,0,100,0,640,72,64,64,0,-23,-72,0,1,100,0,256,0,64,72,0,-26,-7,0,0,100,0,704,0,64,16,0,-36,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-23,-64,0,0,100,0,384,800,64,72,0,-45,-69,0,0,100,0,640,72,64,64,0,-23,-72,0,1,75,0,320,0,64,72,0,-28,-7,0,0,100,0,704,0,64,16,0,-36,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,-23,-64,0,0,100,0,448,800,64,72,0,-48,-62,0,0,100,0,512,800,64,72,0,-23,-72,0,1,50,0,384,0,64,72,0,-28,-7,0,0,100,0,704,0,64,16,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-23,-62,0,0,100,0,128,504,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-26,-72,0,1,75,0,448,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-30,-62,0,0,100,0,192,504,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-33,-72,0,1,100,0,256,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-30,-62,0,0,100,0,576,800,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-33,-72,0,1,75,0,320,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-35,-62,0,0,100,0,256,504,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,50,0,384,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,320,504,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,75,0,448,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,384,504,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,100,0,256,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,10,1210,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,75,0,320,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,90,1210,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,50,0,384,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,170,1210,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,75,0,448,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,-36,-62,0,0,100,0,250,1210,64,72,0,-48,-55,0,0,100,0,192,296,64,64,0,-38,-72,0,1,100,0,256,0,64,72,0,-37,-7,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-32,-56,0,1,50,0,256,72,64,72,0,-35,-64,0,0,100,0,64,432,64,72,0,-32,-16,0,1,25,0,512,0,64,32,0,3,-38,0,1,100,0,576,0,32,16,0,-13,-66,0,0,100,0,512,72,64,64,0,-32,-72,0,1,50,0,256,0,64,72,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,-32,-56,0,1,25,0,320,72,64,72,0,-35,-64,0,0,100,0,0,432,64,72,0,-32,-16,0,1,15,0,512,0,64,32,0,-13,-66,0,1,100,0,512,200,64,64,0,3,-38,0,1,100,0,576,0,32,16,0,-13,-66,0,0,100,0,512,72,64,64,0,-32,-72,0,1,25,0,320,0,64,72,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-35,-64,0,0,100,0,0,432,64,72,0,0,-48,0,1,100,0,256,296,32,32,0,3,-38,0,1,100,0,576,0,32,16,0,-13,-66,0,1,100,0,512,200,64,64,0,-13,-66,0,1,100,0,512,72,64,64,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-35,-64,0,0,100,0,0,432,64,72,0,0,-48,0,1,100,0,288,296,32,32,0,3,-38,0,1,100,0,576,0,32,16,0,-13,-66,0,1,100,0,512,200,64,64,0,-13,-66,0,1,100,0,512,200,64,64,0,-13,-66,0,1,100,0,512,72,64,64,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,-35,-64,0,0,100,0,0,432,64,72,0,0,-48,0,1,100,0,256,296,32,32,0,0,-48,0,1,100,0,320,296,32,32,0,3,-38,0,1,100,0,576,0,32,16,0,-13,-66,0,1,50,0,512,200,64,64,0,-13,-66,0,1,50,0,512,200,64,64,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,-35,-64,0,0,100,0,0,432,64,72,0,-1,-45,0,1,100,0,288,296,32,32,0,-1,-51,1,1,100,0,320,296,32,32,0,3,-38,0,1,50,0,576,0,32,16,0,-13,-66,0,1,25,0,512,200,64,64,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-35,-64,0,0,100,0,0,432,64,72,0,-1,-51,0,1,50,0,288,296,32,32,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-35,-64,0,0,100,0,64,432,64,72,0,-1,-51,0,1,25,0,256,296,32,32,0,-32,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,-30,-64,0,0,100,0,600,1200,64,72,0,-31,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-31,-64,0,1,30,0,384,144,64,72,0,-31,-64,0,0,100,0,128,432,64,72,0,-31,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,-31,-64,0,1,30,0,448,144,64,72,0,-31,-64,0,0,100,0,192,432,64,72,0,-31,-8,0,0,100,0,704,0,64,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
